segment,keyword,clicks,length
website_1,keyword_id_3410,8,2
website_1,keyword_id_3411,8,2
website_1,keyword_id_3412,8,3
website_1,keyword_id_3413,8,2
website_1,keyword_id_3414,8,3
website_1,keyword_id_3415,8,4
website_1,keyword_id_3416,8,3
website_1,keyword_id_3417,8,2
website_1,keyword_id_3418,8,4
website_1,keyword_id_3419,8,3
website_1,keyword_id_3420,8,4
website_1,keyword_id_3421,8,2
website_1,keyword_id_3422,8,3
website_1,keyword_id_3423,8,3
website_1,keyword_id_3424,8,1
website_1,keyword_id_3425,8,3
website_1,keyword_id_3426,8,4
website_1,keyword_id_3427,8,3
website_1,keyword_id_3428,8,3
website_1,keyword_id_3429,8,2
website_1,keyword_id_3430,8,2
website_1,keyword_id_3431,8,3
website_1,keyword_id_3432,8,2
website_1,keyword_id_3433,8,3
website_1,keyword_id_3434,8,3
website_1,keyword_id_3435,8,1
website_1,keyword_id_3436,8,2
website_1,keyword_id_3437,8,4
website_1,keyword_id_3438,8,3
website_1,keyword_id_3439,8,2
website_1,keyword_id_3440,8,2
website_1,keyword_id_3441,8,2
website_1,keyword_id_3442,8,3
website_1,keyword_id_3443,8,3
website_1,keyword_id_3444,8,4
website_1,keyword_id_3445,8,3
website_1,keyword_id_3446,8,2
website_1,keyword_id_3447,8,6
website_1,keyword_id_3448,8,4
website_1,keyword_id_3449,8,4
website_1,keyword_id_3450,8,3
website_1,keyword_id_3451,8,4
website_1,keyword_id_3452,8,6
website_1,keyword_id_3453,8,5
website_1,keyword_id_3454,8,5
website_1,keyword_id_3455,8,4
website_1,keyword_id_3456,8,5
website_1,keyword_id_3457,8,4
website_1,keyword_id_3458,8,5
website_1,keyword_id_3459,8,4
website_1,keyword_id_3460,8,4
website_1,keyword_id_3461,8,4
website_1,keyword_id_3462,8,4
website_1,keyword_id_3463,8,2
website_1,keyword_id_3464,8,4
website_1,keyword_id_3465,8,3
website_1,keyword_id_3466,8,2
website_1,keyword_id_3467,8,3
website_1,keyword_id_3468,8,3
website_1,keyword_id_3469,8,2
website_1,keyword_id_3470,8,4
website_1,keyword_id_3471,8,3
website_1,keyword_id_3472,8,4
website_1,keyword_id_3473,8,3
website_1,keyword_id_3474,8,4
website_1,keyword_id_3475,8,4
website_1,keyword_id_3476,8,4
website_1,keyword_id_3477,8,3
website_1,keyword_id_3478,8,3
website_1,keyword_id_3479,8,2
website_1,keyword_id_3480,8,2
website_1,keyword_id_3481,8,4
website_1,keyword_id_3482,8,4
website_1,keyword_id_3483,8,3
website_1,keyword_id_3484,8,4
website_1,keyword_id_3485,8,3
website_1,keyword_id_3486,8,3
website_1,keyword_id_3487,8,3
website_1,keyword_id_3488,8,3
website_1,keyword_id_3489,8,4
website_1,keyword_id_3490,8,4
website_1,keyword_id_3491,8,3
website_1,keyword_id_3492,8,4
website_1,keyword_id_3493,8,4
website_1,keyword_id_3494,8,2
website_1,keyword_id_3495,8,4
website_1,keyword_id_3496,8,2
website_1,keyword_id_3497,8,2
website_1,keyword_id_3498,8,3
website_1,keyword_id_3499,8,3
website_1,keyword_id_3500,8,3
website_1,keyword_id_3501,8,2
website_1,keyword_id_3502,8,4
website_1,keyword_id_3503,8,5
website_1,keyword_id_3504,8,2
website_1,keyword_id_3505,8,3
website_1,keyword_id_3506,8,4
website_1,keyword_id_3507,8,3
website_1,keyword_id_3508,8,3
website_1,keyword_id_3509,8,2
website_1,keyword_id_3510,8,2
website_1,keyword_id_3511,8,4
website_1,keyword_id_3512,8,3
website_1,keyword_id_3513,8,4
website_1,keyword_id_3514,8,3
website_1,keyword_id_3515,8,2
website_1,keyword_id_3516,8,3
website_1,keyword_id_3517,8,2
website_1,keyword_id_3518,8,2
website_1,keyword_id_3519,8,2
website_1,keyword_id_3520,8,4
website_1,keyword_id_3521,8,4
website_1,keyword_id_3522,8,4
website_1,keyword_id_3523,8,2
website_1,keyword_id_3524,8,3
website_1,keyword_id_3525,8,3
website_1,keyword_id_3526,8,2
website_1,keyword_id_3527,8,5
website_1,keyword_id_3528,8,3
website_1,keyword_id_3529,8,2
website_1,keyword_id_3530,8,2
website_1,keyword_id_3531,8,1
website_1,keyword_id_3532,8,3
website_1,keyword_id_3533,8,3
website_1,keyword_id_3534,8,3
website_1,keyword_id_3535,8,3
website_1,keyword_id_3536,8,4
website_1,keyword_id_3537,8,2
website_1,keyword_id_3538,8,3
website_1,keyword_id_3539,8,3
website_1,keyword_id_3540,8,3
website_1,keyword_id_3541,8,3
website_1,keyword_id_3542,8,2
website_1,keyword_id_3543,8,2
website_1,keyword_id_3544,8,2
website_1,keyword_id_3545,8,3
website_1,keyword_id_3546,8,2
website_1,keyword_id_3547,8,2
website_1,keyword_id_3548,8,2
website_1,keyword_id_3549,8,4
website_1,keyword_id_3550,8,4
website_1,keyword_id_3551,8,4
website_1,keyword_id_3552,8,2
website_1,keyword_id_3553,8,3
website_1,keyword_id_3554,8,4
website_1,keyword_id_3555,8,4
website_1,keyword_id_3556,8,3
website_1,keyword_id_3557,8,3
website_1,keyword_id_3558,8,2
website_1,keyword_id_3559,8,3
website_1,keyword_id_3560,8,5
website_1,keyword_id_3561,8,5
website_1,keyword_id_3562,8,5
website_1,keyword_id_3563,8,4
website_1,keyword_id_3564,8,2
website_1,keyword_id_3565,8,2
website_1,keyword_id_3566,8,1
website_1,keyword_id_3567,8,3
website_1,keyword_id_3568,8,1
website_1,keyword_id_3569,8,3
website_1,keyword_id_3570,8,3
website_1,keyword_id_3571,8,4
website_1,keyword_id_3572,8,2
website_1,keyword_id_3573,8,3
website_1,keyword_id_3574,8,2
website_1,keyword_id_3575,8,6
website_1,keyword_id_3576,8,3
website_1,keyword_id_3577,8,3
website_1,keyword_id_3578,8,4
website_1,keyword_id_3579,8,4
website_1,keyword_id_3580,8,4
website_1,keyword_id_3581,8,3
website_1,keyword_id_3582,8,3
website_1,keyword_id_3583,8,3
website_1,keyword_id_3584,8,2
website_1,keyword_id_3585,8,3
website_1,keyword_id_3586,8,2
website_1,keyword_id_3587,8,3
website_1,keyword_id_3588,8,4
website_1,keyword_id_3589,8,4
website_1,keyword_id_3590,8,4
website_1,keyword_id_3591,8,4
website_1,keyword_id_3592,8,5
website_1,keyword_id_3593,8,3
website_1,keyword_id_3594,8,4
website_1,keyword_id_3595,8,4
website_1,keyword_id_3596,8,4
website_1,keyword_id_3597,8,5
website_1,keyword_id_3598,8,3
website_1,keyword_id_3599,8,2
website_1,keyword_id_3600,8,4
website_1,keyword_id_3601,8,3
website_1,keyword_id_3602,8,2
website_1,keyword_id_3603,8,3
website_1,keyword_id_3604,8,1
website_1,keyword_id_3605,7,3
website_1,keyword_id_3606,7,4
website_1,keyword_id_3607,7,3
website_1,keyword_id_3608,7,2
website_1,keyword_id_3609,7,3
website_1,keyword_id_3610,7,2
website_1,keyword_id_3611,7,3
website_1,keyword_id_3612,7,2
website_1,keyword_id_3613,7,4
website_1,keyword_id_3614,7,3
website_1,keyword_id_3615,7,2
website_1,keyword_id_3616,7,4
website_1,keyword_id_3617,7,3
website_1,keyword_id_3618,7,1
website_1,keyword_id_3619,7,3
website_1,keyword_id_3620,7,3
website_1,keyword_id_3621,7,4
website_1,keyword_id_3622,7,5
website_1,keyword_id_3623,7,4
website_1,keyword_id_3624,7,3
website_1,keyword_id_3625,7,3
website_1,keyword_id_3626,7,4
website_1,keyword_id_3627,7,5
website_1,keyword_id_3628,7,3
website_1,keyword_id_3629,7,4
website_1,keyword_id_3630,7,4
website_1,keyword_id_3631,7,5
website_1,keyword_id_3632,7,5
website_1,keyword_id_3633,7,3
website_1,keyword_id_3634,7,5
website_1,keyword_id_3635,7,1
website_1,keyword_id_3636,7,2
website_1,keyword_id_3637,7,4
website_1,keyword_id_3638,7,3
website_1,keyword_id_3639,7,2
website_1,keyword_id_3640,7,1
website_1,keyword_id_3641,7,3
website_1,keyword_id_3642,7,3
website_1,keyword_id_3643,7,2
website_1,keyword_id_3644,7,3
website_1,keyword_id_3645,7,4
website_1,keyword_id_3646,7,4
website_1,keyword_id_3647,7,3
website_1,keyword_id_3648,7,2
website_1,keyword_id_3649,7,4
website_1,keyword_id_3650,7,2
website_1,keyword_id_3651,7,4
website_1,keyword_id_3652,7,2
website_1,keyword_id_3653,7,2
website_1,keyword_id_3654,7,4
website_1,keyword_id_3655,7,3
website_1,keyword_id_3656,7,3
website_1,keyword_id_3657,7,4
website_1,keyword_id_3658,7,2
website_1,keyword_id_3659,7,5
website_1,keyword_id_3660,7,3
website_1,keyword_id_3661,7,3
website_1,keyword_id_3662,7,2
website_1,keyword_id_3663,7,6
website_1,keyword_id_3664,7,4
website_1,keyword_id_3665,7,5
website_1,keyword_id_3666,7,2
website_1,keyword_id_3667,7,2
website_1,keyword_id_3668,7,2
website_1,keyword_id_3669,7,4
website_1,keyword_id_3670,7,3
website_1,keyword_id_3671,7,3
website_1,keyword_id_3672,7,4
website_1,keyword_id_3673,7,2
website_1,keyword_id_3674,7,3
website_1,keyword_id_3675,7,3
website_1,keyword_id_3676,7,4
website_1,keyword_id_3677,7,3
website_1,keyword_id_3678,7,3
website_1,keyword_id_3679,7,3
website_1,keyword_id_3680,7,4
website_1,keyword_id_3681,7,5
website_1,keyword_id_3682,7,5
website_1,keyword_id_3683,7,4
website_1,keyword_id_3684,7,4
website_1,keyword_id_3685,7,5
website_1,keyword_id_3686,7,4
website_1,keyword_id_3687,7,5
website_1,keyword_id_3688,7,5
website_1,keyword_id_3689,7,4
website_1,keyword_id_3690,7,6
website_1,keyword_id_3691,7,3
website_1,keyword_id_3692,7,3
website_1,keyword_id_3693,7,4
website_1,keyword_id_3694,7,2
website_1,keyword_id_3695,7,2
website_1,keyword_id_3696,7,4
website_1,keyword_id_3697,7,2
website_1,keyword_id_3698,7,3
website_1,keyword_id_3699,7,2
website_1,keyword_id_3700,7,3
website_1,keyword_id_3701,7,3
website_1,keyword_id_3702,7,3
website_1,keyword_id_3703,7,5
website_1,keyword_id_3704,7,4
website_1,keyword_id_3705,7,2
website_1,keyword_id_3706,7,2
website_1,keyword_id_3707,7,3
website_1,keyword_id_3708,7,2
website_1,keyword_id_3709,7,2
website_1,keyword_id_3710,7,3
website_1,keyword_id_3711,7,4
website_1,keyword_id_3712,7,3
website_1,keyword_id_3713,7,3
website_1,keyword_id_3714,7,3
website_1,keyword_id_3715,7,2
website_1,keyword_id_3716,7,3
website_1,keyword_id_3717,7,3
website_1,keyword_id_3718,7,5
website_1,keyword_id_3719,7,2
website_1,keyword_id_3720,7,3
website_1,keyword_id_3721,7,5
website_1,keyword_id_3722,7,6
website_1,keyword_id_3723,7,3
website_1,keyword_id_3724,7,5
website_1,keyword_id_3725,7,3
website_1,keyword_id_3726,7,3
website_1,keyword_id_3727,7,3
website_1,keyword_id_3728,7,4
website_1,keyword_id_3729,7,3
website_1,keyword_id_3730,7,4
website_1,keyword_id_3731,7,6
website_1,keyword_id_3732,7,3
website_1,keyword_id_3733,7,3
website_1,keyword_id_3734,7,3
website_1,keyword_id_3735,7,2
website_1,keyword_id_3736,7,3
website_1,keyword_id_3737,7,4
website_1,keyword_id_3738,7,4
website_1,keyword_id_3739,7,2
website_1,keyword_id_3740,7,2
website_1,keyword_id_3741,7,2
website_1,keyword_id_3742,7,3
website_1,keyword_id_3743,7,6
website_1,keyword_id_3744,7,4
website_1,keyword_id_3745,7,3
website_1,keyword_id_3746,7,1
website_1,keyword_id_3747,7,3
website_1,keyword_id_3748,7,2
website_1,keyword_id_3749,7,2
website_1,keyword_id_3750,7,4
website_1,keyword_id_3751,7,3
website_1,keyword_id_3752,7,4
website_1,keyword_id_3753,7,4
website_1,keyword_id_3754,7,4
website_1,keyword_id_3755,7,4
website_1,keyword_id_3756,7,3
website_1,keyword_id_3757,7,3
website_1,keyword_id_3758,7,3
website_1,keyword_id_3759,7,2
website_1,keyword_id_3760,7,2
website_1,keyword_id_3761,7,5
website_1,keyword_id_3762,7,3
website_1,keyword_id_3763,7,2
website_1,keyword_id_3764,7,4
website_1,keyword_id_3765,7,3
website_1,keyword_id_3766,7,4
website_1,keyword_id_3767,7,1
website_1,keyword_id_3768,7,2
website_1,keyword_id_3769,7,4
website_1,keyword_id_3770,7,1
website_1,keyword_id_3771,7,3
website_1,keyword_id_3772,7,2
website_1,keyword_id_3773,7,2
website_1,keyword_id_3774,7,2
website_1,keyword_id_3775,7,4
website_1,keyword_id_3776,7,4
website_1,keyword_id_3777,7,3
website_1,keyword_id_3778,7,3
website_1,keyword_id_3779,7,3
website_1,keyword_id_3780,7,2
website_1,keyword_id_3781,7,3
website_1,keyword_id_3782,7,3
website_1,keyword_id_3783,7,4
website_1,keyword_id_3784,7,2
website_1,keyword_id_3785,7,3
website_1,keyword_id_3786,7,3
website_1,keyword_id_3787,7,3
website_1,keyword_id_3788,7,3
website_1,keyword_id_3789,7,3
website_1,keyword_id_3790,7,4
website_1,keyword_id_3791,7,2
website_1,keyword_id_3792,7,2
website_1,keyword_id_3793,7,4
website_1,keyword_id_3794,7,2
website_1,keyword_id_3795,7,3
website_1,keyword_id_3796,7,4
website_1,keyword_id_3797,7,5
website_1,keyword_id_3798,7,3
website_1,keyword_id_3799,7,4
website_1,keyword_id_3800,7,5
website_1,keyword_id_3801,7,3
website_1,keyword_id_3802,7,2
website_1,keyword_id_3803,7,3
website_1,keyword_id_3804,7,2
website_1,keyword_id_3805,7,2
website_1,keyword_id_3806,7,2
website_1,keyword_id_3807,7,3
website_1,keyword_id_3808,7,3
website_1,keyword_id_3809,7,2
website_1,keyword_id_3810,7,4
website_1,keyword_id_3811,7,4
website_1,keyword_id_3812,7,5
website_1,keyword_id_3813,7,3
website_1,keyword_id_3814,7,3
website_1,keyword_id_3815,7,3
website_1,keyword_id_3816,7,3
website_1,keyword_id_3817,7,4
website_1,keyword_id_3818,7,5
website_1,keyword_id_3819,7,4
website_1,keyword_id_3820,7,3
website_1,keyword_id_3821,7,3
website_1,keyword_id_3822,7,2
website_1,keyword_id_3823,7,3
website_1,keyword_id_3824,7,2
website_1,keyword_id_3825,7,3
website_1,keyword_id_3826,7,3
website_1,keyword_id_3827,7,4
website_1,keyword_id_3828,7,4
website_1,keyword_id_3829,7,4
website_1,keyword_id_3830,7,3
website_1,keyword_id_3831,7,3
website_1,keyword_id_3832,7,4
website_1,keyword_id_3833,7,4
website_1,keyword_id_3834,7,3
website_1,keyword_id_3835,7,4
website_1,keyword_id_3836,7,2
website_1,keyword_id_3837,7,3
website_1,keyword_id_3838,7,4
website_1,keyword_id_3839,7,3
website_1,keyword_id_3840,7,4
website_1,keyword_id_3841,7,2
website_1,keyword_id_3842,7,3
website_1,keyword_id_3843,7,2
website_1,keyword_id_3844,7,3
website_1,keyword_id_3845,6,5
website_1,keyword_id_3846,6,4
website_1,keyword_id_3847,6,5
website_1,keyword_id_3848,6,4
website_1,keyword_id_3849,6,5
website_1,keyword_id_3850,6,3
website_1,keyword_id_3851,6,3
website_1,keyword_id_3852,6,3
website_1,keyword_id_3853,6,4
website_1,keyword_id_3854,6,4
website_1,keyword_id_3855,6,3
website_1,keyword_id_3856,6,2
website_1,keyword_id_3857,6,2
website_1,keyword_id_3858,6,2
website_1,keyword_id_3859,6,2
website_1,keyword_id_3860,6,2
website_1,keyword_id_3861,6,3
website_1,keyword_id_3862,6,3
website_1,keyword_id_3863,6,2
website_1,keyword_id_3864,6,1
website_1,keyword_id_3865,6,2
website_1,keyword_id_3866,6,2
website_1,keyword_id_3867,6,2
website_1,keyword_id_3868,6,3
website_1,keyword_id_3869,6,2
website_1,keyword_id_3870,6,2
website_1,keyword_id_3871,6,3
website_1,keyword_id_3872,6,3
website_1,keyword_id_3873,6,2
website_1,keyword_id_3874,6,3
website_1,keyword_id_3875,6,4
website_1,keyword_id_3876,6,3
website_1,keyword_id_3877,6,4
website_1,keyword_id_3878,6,2
website_1,keyword_id_3879,6,3
website_1,keyword_id_3880,6,3
website_1,keyword_id_3881,6,3
website_1,keyword_id_3882,6,4
website_1,keyword_id_3883,6,3
website_1,keyword_id_3884,6,5
website_1,keyword_id_3885,6,5
website_1,keyword_id_3886,6,4
website_1,keyword_id_3887,6,3
website_1,keyword_id_3888,6,2
website_1,keyword_id_3889,6,5
website_1,keyword_id_3890,6,3
website_1,keyword_id_3891,6,3
website_1,keyword_id_3892,6,3
website_1,keyword_id_3893,6,5
website_1,keyword_id_3894,6,4
website_1,keyword_id_3895,6,4
website_1,keyword_id_3896,6,3
website_1,keyword_id_3897,6,1
website_1,keyword_id_3898,6,2
website_1,keyword_id_3899,6,2
website_1,keyword_id_3900,6,2
website_1,keyword_id_3901,6,2
website_1,keyword_id_3902,6,4
website_1,keyword_id_3903,6,3
website_1,keyword_id_3904,6,4
website_1,keyword_id_3905,6,2
website_1,keyword_id_3906,6,3
website_1,keyword_id_3907,6,3
website_1,keyword_id_3908,6,2
website_1,keyword_id_3909,6,2
website_1,keyword_id_3910,6,2
website_1,keyword_id_3911,6,3
website_1,keyword_id_3912,6,2
website_1,keyword_id_3913,6,2
website_1,keyword_id_3914,6,3
website_1,keyword_id_3915,6,1
website_1,keyword_id_3916,6,3
website_1,keyword_id_3917,6,3
website_1,keyword_id_3918,6,2
website_1,keyword_id_3919,6,3
website_1,keyword_id_3920,6,3
website_1,keyword_id_3921,6,5
website_1,keyword_id_3922,6,3
website_1,keyword_id_3923,6,5
website_1,keyword_id_3924,6,4
website_1,keyword_id_3925,6,4
website_1,keyword_id_3926,6,2
website_1,keyword_id_3927,6,4
website_1,keyword_id_3928,6,3
website_1,keyword_id_3929,6,4
website_1,keyword_id_3930,6,4
website_1,keyword_id_3931,6,4
website_1,keyword_id_3932,6,4
website_1,keyword_id_3933,6,3
website_1,keyword_id_3934,6,4
website_1,keyword_id_3935,6,4
website_1,keyword_id_3936,6,4
website_1,keyword_id_3937,6,3
website_1,keyword_id_3938,6,4
website_1,keyword_id_3939,6,3
website_1,keyword_id_3940,6,3
website_1,keyword_id_3941,6,3
website_1,keyword_id_3942,6,3
website_1,keyword_id_3943,6,2
website_1,keyword_id_3944,6,4
website_1,keyword_id_3945,6,4
website_1,keyword_id_3946,6,3
website_1,keyword_id_3947,6,5
website_1,keyword_id_3948,6,3
website_1,keyword_id_3949,6,4
website_1,keyword_id_3950,6,2
website_1,keyword_id_3951,6,2
website_1,keyword_id_3952,6,3
website_1,keyword_id_3953,6,3
website_1,keyword_id_3954,6,2
website_1,keyword_id_3955,6,3
website_1,keyword_id_3956,6,4
website_1,keyword_id_3957,6,3
website_1,keyword_id_3958,6,4
website_1,keyword_id_3959,6,3
website_1,keyword_id_3960,6,4
website_1,keyword_id_3961,6,3
website_1,keyword_id_3962,6,2
website_1,keyword_id_3963,6,4
website_1,keyword_id_3964,6,2
website_1,keyword_id_3965,6,3
website_1,keyword_id_3966,6,3
website_1,keyword_id_3967,6,3
website_1,keyword_id_3968,6,2
website_1,keyword_id_3969,6,4
website_1,keyword_id_3970,6,5
website_1,keyword_id_3971,6,4
website_1,keyword_id_3972,6,4
website_1,keyword_id_3973,6,5
website_1,keyword_id_3974,6,4
website_1,keyword_id_3975,6,4
website_1,keyword_id_3976,6,5
website_1,keyword_id_3977,6,4
website_1,keyword_id_3978,6,4
website_1,keyword_id_3979,6,3
website_1,keyword_id_3980,6,4
website_1,keyword_id_3981,6,3
website_1,keyword_id_3982,6,2
website_1,keyword_id_3983,6,2
website_1,keyword_id_3984,6,3
website_1,keyword_id_3985,6,3
website_1,keyword_id_3986,6,5
website_1,keyword_id_3987,6,8
website_1,keyword_id_3988,6,3
website_1,keyword_id_3989,6,3
website_1,keyword_id_3990,6,3
website_1,keyword_id_3991,6,2
website_1,keyword_id_3992,6,2
website_1,keyword_id_3993,6,3
website_1,keyword_id_3994,6,3
website_1,keyword_id_3995,6,3
website_1,keyword_id_3996,6,2
website_1,keyword_id_3997,6,2
website_1,keyword_id_3998,6,2
website_1,keyword_id_3999,6,3
website_1,keyword_id_4000,6,4
website_1,keyword_id_4001,6,3
website_1,keyword_id_4002,6,4
website_1,keyword_id_4003,6,4
website_1,keyword_id_4004,6,3
website_1,keyword_id_4005,6,3
website_1,keyword_id_4006,6,2
website_1,keyword_id_4007,6,3
website_1,keyword_id_4008,6,4
website_1,keyword_id_4009,6,2
website_1,keyword_id_4010,6,4
website_1,keyword_id_4011,6,3
website_1,keyword_id_4012,6,3
website_1,keyword_id_4013,6,3
website_1,keyword_id_4014,6,3
website_1,keyword_id_4015,6,3
website_1,keyword_id_4016,6,3
website_1,keyword_id_4017,6,3
website_1,keyword_id_4018,6,3
website_1,keyword_id_4019,6,5
website_1,keyword_id_4020,6,4
website_1,keyword_id_4021,6,4
website_1,keyword_id_4022,6,3
website_1,keyword_id_4023,6,3
website_1,keyword_id_4024,6,4
website_1,keyword_id_4025,6,3
website_1,keyword_id_4026,6,5
website_1,keyword_id_4027,6,4
website_1,keyword_id_4028,6,4
website_1,keyword_id_4029,6,4
website_1,keyword_id_4030,6,3
website_1,keyword_id_4031,6,3
website_1,keyword_id_4032,6,2
website_1,keyword_id_4033,6,3
website_1,keyword_id_4034,6,2
website_1,keyword_id_4035,6,3
website_1,keyword_id_4036,6,3
website_1,keyword_id_4037,6,3
website_1,keyword_id_4038,6,3
website_1,keyword_id_4039,6,4
website_1,keyword_id_4040,6,3
website_1,keyword_id_4041,6,3
website_1,keyword_id_4042,6,3
website_1,keyword_id_4043,6,2
website_1,keyword_id_4044,6,4
website_1,keyword_id_4045,6,4
website_1,keyword_id_4046,6,6
website_1,keyword_id_4047,6,1
website_1,keyword_id_4048,6,2
website_1,keyword_id_4049,6,5
website_1,keyword_id_4050,6,5
website_1,keyword_id_4051,6,3
website_1,keyword_id_4052,6,3
website_1,keyword_id_4053,6,4
website_1,keyword_id_4054,6,3
website_1,keyword_id_4055,6,3
website_1,keyword_id_4056,6,3
website_1,keyword_id_4057,6,3
website_1,keyword_id_4058,6,3
website_1,keyword_id_4059,6,2
website_1,keyword_id_4060,6,3
website_1,keyword_id_4061,6,4
website_1,keyword_id_4062,6,3
website_1,keyword_id_4063,6,3
website_1,keyword_id_4064,6,4
website_1,keyword_id_4065,6,3
website_1,keyword_id_4066,6,4
website_1,keyword_id_4067,6,5
website_1,keyword_id_4068,6,3
